,date,open,high,low,close,adjClose,volume
417,2021-01-03,119.61,120.0,119.54,119.95,110.49,11010114
418,2021-01-10,119.68,120.06,118.13,118.24,108.91,36673101
419,2021-01-17,118.15,118.55,117.57,118.45,109.11,34313961
420,2021-01-24,118.28,118.6,118.23,118.58,109.22,17274163
421,2021-01-31,118.75,119.34,118.47,118.64,109.28,29057471
422,2021-02-07,118.57,118.77,117.83,117.83,108.61,18738865
423,2021-02-14,117.81,118.31,117.74,117.79,108.57,28798927
424,2021-02-21,117.27,117.38,116.37,116.54,107.42,24020476
425,2021-02-28,116.45,116.67,114.1,115.76,106.7,82256112
426,2021-03-07,115.47,115.78,114.02,114.42,105.53,45227374
427,2021-03-14,114.15,114.87,113.76,113.88,105.03,35043764
428,2021-03-21,113.95,114.24,112.79,113.03,104.24,35950457
429,2021-03-28,113.32,114.24,113.23,113.58,104.75,43842260
430,2021-04-04,113.68,113.69,112.78,113.36,104.61,29238249
431,2021-04-11,112.97,113.92,112.8,113.61,104.84,37248862
432,2021-04-18,113.52,114.77,113.42,114.29,105.47,35300262
433,2021-04-25,114.1,114.69,114.04,114.51,105.67,33374946
434,2021-05-02,114.46,114.55,113.44,113.99,105.19,34266583
435,2021-05-09,113.96,114.95,113.92,114.49,105.72,43778299
436,2021-05-16,114.54,114.63,113.47,114.15,105.41,43194119
437,2021-05-23,114.07,114.31,113.6,114.21,105.47,39248630
438,2021-05-30,114.27,114.81,114.2,114.4,105.64,26649650
439,2021-06-06,114.19,114.78,114.05,114.77,106.06,23685326
440,2021-06-13,114.63,115.79,114.6,115.61,106.83,23917407
441,2021-06-20,115.49,115.58,114.31,115.54,106.77,43745882
442,2021-06-27,115.26,115.41,114.69,114.89,106.17,27698139
443,2021-07-04,115.11,115.75,115.09,115.75,107.03,31953092
444,2021-07-11,115.89,117.19,115.89,116.41,107.64,29450947
445,2021-07-18,116.51,117.04,115.89,116.96,108.15,26105831
446,2021-07-25,117.74,118.52,116.97,117.22,108.39,49892947
447,2021-08-01,117.4,117.78,117.12,117.71,108.85,38194542
448,2021-08-08,117.82,118.63,117.0,117.03,108.29,46640394
449,2021-08-15,117.2,117.31,116.43,117.24,108.48,39117968
450,2021-08-22,117.55,117.82,117.13,117.53,108.75,34492423
451,2021-08-29,117.5,117.58,116.59,117.16,108.41,26694243
452,2021-09-05,117.14,117.49,116.88,117.0,108.33,33838480
453,2021-09-12,116.59,117.32,116.44,116.82,108.17,28301595
454,2021-09-19,116.93,117.52,116.38,116.49,107.86,29663720
455,2021-09-26,116.91,117.22,115.64,115.71,107.14,45794130
456,2021-10-03,115.4,115.66,114.73,115.61,107.12,52539649
457,2021-10-10,115.41,115.67,114.3,114.43,106.03,39642628
458,2021-10-17,114.23,115.21,114.13,114.59,106.18,40070021
459,2021-10-24,114.25,114.52,113.63,113.96,105.59,39687429
460,2021-10-31,113.98,115.06,113.9,114.63,106.21,47773230
461,2021-11-07,114.22,115.81,114.19,115.71,107.29,69321762
462,2021-11-14,115.52,115.98,114.38,114.62,106.28,53534401
463,2021-11-21,114.55,115.11,114.05,114.86,106.5,45516347
464,2021-11-28,114.33,115.39,113.5,115.37,106.97,44621339
465,2021-12-05,114.69,116.64,114.66,116.36,107.97,89556429
466,2021-12-12,116.19,116.28,114.82,115.34,107.03,42918220
467,2021-12-19,115.63,116.34,115.28,116.01,107.75,35902985
468,2021-12-26,116.2,116.35,115.18,115.32,107.11,34192801
469,2022-01-02,115.28,115.58,114.67,115.0,106.81,41547203
470,2022-01-09,114.37,114.41,112.47,112.74,104.71,81647811
471,2022-01-16,112.45,113.43,112.38,112.58,104.56,43540542
472,2022-01-23,112.1,113.05,111.69,112.89,104.85,43491303
473,2022-01-30,113.24,113.29,111.84,112.57,104.55,66929127
474,2022-02-06,112.36,112.81,111.09,111.2,103.38,47243607
475,2022-02-13,111.23,111.37,109.92,111.14,103.32,63469296
476,2022-02-20,110.54,111.23,109.94,111.22,103.4,45824530
477,2022-02-27,110.97,111.55,110.48,110.86,103.06,43598368
478,2022-03-06,111.62,113.49,111.39,113.0,105.15,85231113
479,2022-03-13,112.47,113.08,110.35,110.56,102.88,49052607
480,2022-03-20,109.67,109.8,108.25,109.07,101.49,45489372
481,2022-03-27,108.28,108.45,105.97,106.08,98.71,50104924
482,2022-04-03,106.25,107.62,106.12,106.65,99.35,46212804
483,2022-04-10,106.76,106.78,104.0,104.15,97.02,39712889
484,2022-04-17,103.78,104.91,103.32,103.44,96.36,32072217
485,2022-04-24,103.53,103.55,102.27,102.74,95.71,33664942
486,2022-05-01,103.55,104.27,102.55,102.81,95.77,43057949
487,2022-05-08,102.15,102.78,100.99,101.09,94.29,55605099
488,2022-05-15,101.14,103.57,101.09,102.61,95.7,36673227
489,2022-05-22,102.98,103.99,102.19,103.84,96.85,23114392
490,2022-05-29,103.57,104.59,103.2,104.41,97.38,22768896
491,2022-06-05,103.62,103.63,102.33,102.56,95.78,18031256
492,2022-06-12,102.31,102.43,100.6,100.73,94.07,19570508
493,2022-06-19,99.66,100.46,97.99,100.2,93.57,43485462
494,2022-06-26,99.66,102.17,99.55,101.15,94.46,34218269
495,2022-07-03,100.57,103.97,100.33,103.24,96.56,81394788
496,2022-07-10,103.75,104.02,101.37,101.49,94.92,19129209
497,2022-07-17,102.03,103.05,101.78,102.75,96.1,22448764
498,2022-07-24,102.42,104.46,101.8,104.22,97.48,72295757
499,2022-07-31,103.58,105.58,103.55,105.17,98.36,26935441
500,2022-08-07,105.29,105.75,103.35,103.58,97.05,46692075
501,2022-08-14,104.0,104.71,103.14,103.66,97.12,30194818
502,2022-08-21,104.17,104.33,102.36,102.48,96.02,23436911
503,2022-08-28,102.4,102.49,101.29,101.97,95.54,27566756
504,2022-09-04,101.58,101.72,99.73,100.52,94.35,30754959
505,2022-09-11,99.91,100.26,99.35,99.69,93.57,25493315
506,2022-09-18,99.97,100.05,98.45,98.68,92.62,22342428
507,2022-09-25,98.31,98.61,96.28,96.82,90.87,28456261
508,2022-10-02,96.29,96.88,94.51,95.99,90.1,40059346
509,2022-10-09,96.72,97.7,95.07,95.22,89.55,42928883
510,2022-10-16,95.08,95.43,93.97,94.28,88.66,27282360
511,2022-10-23,94.96,95.11,92.48,93.14,87.59,26251724
512,2022-10-30,93.11,95.47,92.69,94.84,89.19,32103040
513,2022-11-06,94.43,94.99,93.18,93.42,88.04,31927057
514,2022-11-13,93.54,96.18,93.07,95.94,90.42,25075356
515,2022-11-20,95.84,97.23,95.53,96.13,90.6,26202739
516,2022-11-27,96.54,97.18,96.04,97.11,91.52,16592464
517,2022-12-04,97.22,98.69,96.4,98.68,93.19,38115365
518,2022-12-11,98.09,99.25,97.63,97.85,92.4,27096469
519,2022-12-18,98.3,99.26,97.58,98.61,93.3,28359080
520,2022-12-25,98.05,98.06,96.69,96.75,91.54,17865628
521,2023-01-01,96.22,96.41,95.62,95.78,90.62,17007748
522,2023-01-08,96.91,98.43,96.34,98.38,93.08,24594270
523,2023-01-15,98.26,99.52,97.83,98.99,93.66,27475461
524,2023-01-22,98.66,100.06,98.64,99.17,93.83,24692237
525,2023-01-29,98.84,99.73,98.65,99.02,93.69,19199476
526,2023-02-05,98.74,100.21,98.47,98.6,93.49,38690192
527,2023-02-12,97.9,98.14,96.89,96.96,91.94,29965414
528,2023-02-19,96.97,97.24,95.9,96.41,91.41,61027612
529,2023-02-26,95.75,96.0,95.11,95.32,90.38,59335723
530,2023-03-05,95.66,95.79,94.21,95.17,90.42,35361892
531,2023-03-12,95.39,97.42,94.78,97.33,92.48,37523416
532,2023-03-19,98.95,99.78,97.38,99.26,94.31,123511839
533,2023-03-26,99.42,100.58,97.75,99.89,94.91,44794147
534,2023-04-02,98.94,99.19,98.19,99.12,94.18,45501610
535,2023-04-09,98.81,100.77,98.74,100.48,95.66,24511624
536,2023-04-16,99.69,100.07,98.79,98.92,94.17,62168064
537,2023-04-23,98.54,99.1,97.98,98.57,93.84,25946687
538,2023-04-30,98.84,100.13,98.77,99.73,94.94,37715300
539,2023-05-07,99.11,100.8,98.19,99.69,95.13,58786096
540,2023-05-14,99.07,100.41,98.94,99.47,94.92,35357478
541,2023-05-21,99.19,99.25,97.46,97.63,93.17,39568163
542,2023-05-28,97.65,97.9,96.39,96.93,92.5,41771166
543,2023-06-04,97.22,98.38,97.15,97.32,93.09,44447957
544,2023-06-11,96.92,97.56,96.54,96.94,92.73,30719818
545,2023-06-18,97.09,97.36,96.18,96.87,92.66,34636994
546,2023-06-25,97.05,97.5,96.63,97.1,92.88,18811459
547,2023-07-02,97.35,97.5,96.22,96.6,92.4,28706030
548,2023-07-09,96.32,96.62,94.36,94.59,90.7,30736190
549,2023-07-16,94.74,97.07,94.73,96.53,92.56,38438761
550,2023-07-23,96.6,97.19,96.19,96.44,92.47,25915170
551,2023-07-30,96.61,96.71,95.18,95.62,91.69,30727882
552,2023-08-06,95.58,95.91,93.96,95.05,91.37,43319539
553,2023-08-13,94.93,95.54,94.09,94.13,90.49,29103392
554,2023-08-20,93.98,94.26,93.06,93.6,89.98,40389579
555,2023-08-27,93.16,94.07,92.85,93.69,90.06,39377138
556,2023-09-03,93.91,94.94,93.71,93.98,90.57,30626544
557,2023-09-10,93.71,93.86,93.12,93.51,90.12,24123583
558,2023-09-17,93.31,93.74,93.02,93.09,89.71,31784491
559,2023-09-24,92.97,93.25,92.02,92.44,89.09,40256948
560,2023-10-01,91.85,92.04,90.85,91.59,88.27,55723048
561,2023-10-08,90.89,90.99,89.69,90.07,87.03,80001871
562,2023-10-15,90.75,91.6,90.55,91.24,88.16,54870541
563,2023-10-22,90.71,90.77,88.86,89.47,86.45,71937876
564,2023-10-29,89.15,90.09,89.01,90.08,87.04,65970995
565,2023-11-05,89.64,92.24,89.48,91.63,88.79,82226123
566,2023-11-12,91.29,92.08,91.0,91.18,88.35,63297081
567,2023-11-19,90.83,92.63,90.69,92.53,89.66,55050951
568,2023-11-26,92.34,92.99,92.26,92.27,89.41,28015700
569,2023-12-03,92.55,94.09,92.49,94.04,91.36,82018758
570,2023-12-10,93.68,94.86,93.45,93.95,91.28,83433233
571,2023-12-17,93.75,96.27,93.56,95.99,93.53,75668201
572,2023-12-24,95.81,96.7,95.63,96.19,93.73,44236494
573,2023-12-31,96.15,97.04,96.13,96.39,93.92,23383895
574,2024-01-07,95.94,96.34,95.26,95.33,92.89,37840316
575,2024-01-14,95.39,96.48,95.36,96.23,93.77,42393243
576,2024-01-21,95.84,95.96,94.54,94.94,92.51,45639041
577,2024-01-28,95.28,95.39,94.66,94.96,92.53,46701120
578,2024-02-04,95.25,97.11,95.15,95.56,93.34,77173778
579,2024-02-11,94.9,95.35,94.4,94.49,92.3,46395399
580,2024-02-18,94.57,94.69,93.52,93.74,91.57,41917328
581,2024-02-25,93.93,94.12,93.44,94.04,91.86,29850331
582,2024-03-03,94.05,94.46,93.62,94.4,92.45,43027860
583,2024-03-10,94.08,95.39,94.07,95.23,93.27,40338473
584,2024-03-17,95.26,95.29,93.63,93.65,91.72,38480489
585,2024-03-24,93.62,94.56,93.45,94.5,92.55,35371811
586,2024-03-31,94.41,94.79,94.11,94.66,92.71,22366543
587,2024-04-07,93.99,93.99,92.86,93.14,91.49,44272017
588,2024-04-14,92.91,93.38,91.81,92.31,90.67,48317104
589,2024-04-21,91.68,92.01,91.18,91.74,90.11,47948324
590,2024-04-28,91.57,92.1,91.02,91.49,89.87,31107070
591,2024-05-05,91.7,92.7,91.19,92.46,91.09,41918448
592,2024-05-12,92.5,93.02,92.41,92.5,91.13,33674178
593,2024-05-19,92.74,93.65,92.6,93.11,91.73,27464611
594,2024-05-26,92.98,93.29,92.62,92.88,91.5,20794083
595,2024-06-02,92.96,92.98,91.72,92.8,91.42,28765447
596,2024-06-09,92.65,94.03,92.65,92.95,91.85,35869285
597,2024-06-16,92.78,94.69,92.66,94.6,93.48,29091351
598,2024-06-23,94.14,94.68,94.03,94.35,93.23,20804917
599,2024-06-30,94.37,94.55,93.65,93.65,92.54,24243167
600,2024-07-07,92.84,94.22,92.58,94.16,93.33,30831056
601,2024-07-14,94.13,94.98,93.83,94.95,94.11,26341621
602,2024-07-21,94.71,95.21,94.53,94.58,93.74,27488800
603,2024-07-28,94.69,95.04,94.34,95.01,94.17,23252335
604,2024-08-04,95.25,97.75,95.08,97.68,97.11,50347132
605,2024-08-11,98.39,98.58,96.07,96.66,96.09,47055996
606,2024-08-18,96.54,97.63,96.48,97.07,96.5,24845099
607,2024-08-25,97.04,98.01,97.02,97.79,97.22,25004619
608,2024-09-01,97.96,97.97,97.05,97.07,96.5,26645737
609,2024-09-08,97.31,98.85,97.25,98.36,98.07,69560315
610,2024-09-15,98.3,99.15,98.18,98.88,98.59,34976956
611,2024-09-22,98.99,99.18,98.18,98.42,98.13,46409904
612,2024-09-29,98.22,98.5,97.84,98.39,98.1,38762304
613,2024-10-06,98.32,98.47,96.42,96.47,96.47,48757551
614,2024-10-13,96.11,96.27,95.53,95.86,95.56,34250354
615,2024-10-20,95.46,96.46,95.41,95.94,95.64,27263941
616,2024-10-27,95.57,95.6,94.74,94.89,94.6,30923874
617,2024-11-03,94.91,95.17,93.64,93.67,93.67,44586683
618,2024-11-10,94.32,94.48,93.01,94.2,94.2,59568744
619,2024-11-17,93.92,93.96,92.9,93.32,93.32,42944709
